  x y e3 e4 e5 e6 labels
  -3.7006861e+00   7.1477694e-01   0.0000000e+00   0.0000000e+00   4.0932954e-02   2.3823572e-02   1.0000000e+00
  -3.6324749e+00   6.9685522e-01   0.0000000e+00   0.0000000e+00   4.0932671e-02   2.3823402e-02   1.0000000e+00
  -3.5665097e+00   6.8022154e-01   0.0000000e+00   0.0000000e+00   4.0932104e-02   2.3823061e-02   1.0000000e+00
  -3.5026011e+00   6.6482795e-01   0.0000000e+00   0.0000000e+00   4.0931253e-02   2.3822550e-02   1.0000000e+00
  -3.4405674e+00   6.5062174e-01   0.0000000e+00   0.0000000e+00   4.0930119e-02   2.3821869e-02   1.0000000e+00
  -3.3802361e+00   6.3754715e-01   0.0000000e+00   0.0000000e+00   4.0928701e-02   2.3821018e-02   1.0000000e+00
  -3.3214435e+00   6.2554669e-01   0.0000000e+00   0.0000000e+00   4.0927000e-02   2.3819996e-02   1.0000000e+00
  -3.2640355e+00   6.1456208e-01   0.0000000e+00   0.0000000e+00   4.0925015e-02   2.3818804e-02   1.0000000e+00
  -3.2078675e+00   6.0453496e-01   0.0000000e+00   0.0000000e+00   4.0922747e-02   2.3817442e-02   1.0000000e+00
  -3.1474140e+00   5.9185681e-01   0.0000000e+00   0.0000000e+00   4.0920196e-02   2.3815909e-02   1.0000000e+00
  -3.0882283e+00   5.7998851e-01   0.0000000e+00   0.0000000e+00   4.0917361e-02   2.3814206e-02   1.0000000e+00
  -3.0302294e+00   5.6890694e-01   0.0000000e+00   0.0000000e+00   4.0914242e-02   2.3812333e-02   1.0000000e+00
  -2.9733387e+00   5.5858762e-01   0.0000000e+00   0.0000000e+00   4.0910840e-02   2.3810290e-02   1.0000000e+00
  -2.9174800e+00   5.4900500e-01   0.0000000e+00   0.0000000e+00   4.0907155e-02   2.3808076e-02   1.0000000e+00
  -2.8625795e+00   5.4013271e-01   0.0000000e+00   0.0000000e+00   4.0903187e-02   2.3805692e-02   1.0000000e+00
  -2.8085662e+00   5.3194376e-01   0.0000000e+00   0.0000000e+00   4.0898935e-02   2.3803138e-02   1.0000000e+00
  -2.7553718e+00   5.2441073e-01   0.0000000e+00   0.0000000e+00   4.0894399e-02   2.3800414e-02   1.0000000e+00
  -2.7029308e+00   5.1750593e-01   0.0000000e+00   0.0000000e+00   4.0889581e-02   2.3797520e-02   1.0000000e+00
  -2.6511802e+00   5.1120151e-01   0.0000000e+00   0.0000000e+00   4.0884479e-02   2.3794456e-02   1.0000000e+00
  -2.6000600e+00   5.0546956e-01   0.0000000e+00   0.0000000e+00   4.0879094e-02   2.3791221e-02   1.0000000e+00
  -2.5495131e+00   5.0028225e-01   0.0000000e+00   0.0000000e+00   4.0873426e-02   2.3787817e-02   1.0000000e+00
  -2.4994848e+00   4.9561180e-01   0.0000000e+00   0.0000000e+00   4.0867475e-02   2.3784242e-02   1.0000000e+00
  -2.4499237e+00   4.9143063e-01   0.0000000e+00   0.0000000e+00   4.0861241e-02   2.3780498e-02   1.0000000e+00
  -2.4007806e+00   4.8771136e-01   0.0000000e+00   0.0000000e+00   4.0854723e-02   2.3776583e-02   1.0000000e+00
  -2.3520095e+00   4.8442682e-01   0.0000000e+00   0.0000000e+00   4.0847923e-02   2.3772499e-02   1.0000000e+00
  -2.3035668e+00   4.8155010e-01   0.0000000e+00   0.0000000e+00   4.0840840e-02   2.3768244e-02   1.0000000e+00
  -2.2554118e+00   4.7905456e-01   0.0000000e+00   0.0000000e+00   4.0833474e-02   2.3763820e-02   1.0000000e+00
  -2.2075063e+00   4.7691383e-01   0.0000000e+00   0.0000000e+00   4.0825825e-02   2.3759226e-02   1.0000000e+00
  -2.1598149e+00   4.7510183e-01   0.0000000e+00   0.0000000e+00   4.0817893e-02   2.3754461e-02   1.0000000e+00
  -2.1123047e+00   4.7359274e-01   0.0000000e+00   0.0000000e+00   4.0809678e-02   2.3749527e-02   1.0000000e+00
  -2.0649455e+00   4.7236104e-01   0.0000000e+00   0.0000000e+00   4.0801181e-02   2.3744424e-02   1.0000000e+00
  -2.0177094e+00   4.7138150e-01   0.0000000e+00   0.0000000e+00   4.0792401e-02   2.3739150e-02   1.0000000e+00
  -1.9705712e+00   4.7062914e-01   0.0000000e+00   0.0000000e+00   4.0783339e-02   2.3733707e-02   1.0000000e+00
  -1.9235083e+00   4.7007930e-01   0.0000000e+00   0.0000000e+00   4.0773994e-02   2.3728094e-02   1.0000000e+00
  -1.8765004e+00   4.6970759e-01   0.0000000e+00   0.0000000e+00   4.0764367e-02   2.3722312e-02   1.0000000e+00
  -1.8295296e+00   4.6948993e-01   0.0000000e+00   0.0000000e+00   4.0754457e-02   2.3716360e-02   1.0000000e+00
  -1.7825806e+00   4.6940252e-01   0.0000000e+00   0.0000000e+00   4.0744265e-02   2.3710238e-02   1.0000000e+00
  -1.7356404e+00   4.6942189e-01   0.0000000e+00   0.0000000e+00   4.0733791e-02   2.3703947e-02   1.0000000e+00
  -1.6886982e+00   4.6952490e-01   0.0000000e+00   0.0000000e+00   4.0723034e-02   2.3697487e-02   1.0000000e+00
  -1.6417457e+00   4.6968875e-01   0.0000000e+00   0.0000000e+00   4.0711996e-02   2.3690857e-02   1.0000000e+00
  -1.5947768e+00   4.6989103e-01   0.0000000e+00   0.0000000e+00   4.0700675e-02   2.3684058e-02   1.0000000e+00
  -1.5477877e+00   4.7010971e-01   0.0000000e+00   0.0000000e+00   4.0689073e-02   2.3677089e-02   1.0000000e+00
  -1.5007767e+00   4.7032317e-01   0.0000000e+00   0.0000000e+00   4.0677189e-02   2.3669951e-02   1.0000000e+00
