  x y e3 e4 e5 e6 labels
  -2.7322018e+00   4.9120197e-01  -4.5140553e-02   0.0000000e+00  -3.2224144e-03   0.0000000e+00   1.0000000e+00
  -2.7014732e+00   1.0056139e+00  -4.5140290e-02   0.0000000e+00  -3.2223941e-03   0.0000000e+00   1.0000000e+00
  -2.6585795e+00   1.4523019e+00  -4.5139764e-02   0.0000000e+00  -3.2223535e-03   0.0000000e+00   1.0000000e+00
  -2.6271064e+00   1.9278928e+00  -4.5138974e-02   0.0000000e+00  -3.2222925e-03   0.0000000e+00   1.0000000e+00
  -2.5863236e+00   2.3619825e+00  -4.5137922e-02   0.0000000e+00  -3.2222113e-03   0.0000000e+00   1.0000000e+00
  -2.5370815e+00   2.7507579e+00  -4.5136606e-02   0.0000000e+00  -3.2221098e-03   0.0000000e+00   1.0000000e+00
  -2.4803011e+00   3.0915929e+00  -4.5135028e-02   0.0000000e+00  -3.2219879e-03   0.0000000e+00   1.0000000e+00
  -2.4169497e+00   3.3830708e+00  -4.5133186e-02   0.0000000e+00  -3.2218458e-03   0.0000000e+00   1.0000000e+00
  -2.3480172e+00   3.6249478e+00  -4.5131081e-02   0.0000000e+00  -3.2216833e-03   0.0000000e+00   1.0000000e+00
  -2.2744926e+00   3.8180666e+00  -4.5128713e-02   0.0000000e+00  -3.2215006e-03   0.0000000e+00   1.0000000e+00
  -2.1973432e+00   3.9642294e+00  -4.5126082e-02   0.0000000e+00  -3.2212975e-03   0.0000000e+00   1.0000000e+00
  -2.1174960e+00   4.0660415e+00  -4.5123188e-02   0.0000000e+00  -3.2210741e-03   0.0000000e+00   1.0000000e+00
  -2.0358226e+00   4.1267387e+00  -4.5120031e-02   0.0000000e+00  -3.2208305e-03   0.0000000e+00   1.0000000e+00
  -1.9531271e+00   4.1500104e+00  -4.5116611e-02   0.0000000e+00  -3.2205665e-03   0.0000000e+00   1.0000000e+00
  -1.8701385e+00   4.1398287e+00  -4.5112928e-02   0.0000000e+00  -3.2202823e-03   0.0000000e+00   1.0000000e+00
  -1.7875055e+00   4.1002918e+00  -4.5108982e-02   0.0000000e+00  -3.2199777e-03   0.0000000e+00   1.0000000e+00
  -1.7057946e+00   4.0354884e+00  -4.5104773e-02   0.0000000e+00  -3.2196529e-03   0.0000000e+00   1.0000000e+00
  -1.6254911e+00   3.9493854e+00  -4.5100301e-02   0.0000000e+00  -3.2193077e-03   0.0000000e+00   1.0000000e+00
